mid,formula,site_index,cation,anion,cn,q,r0,b,n_shells_in_material,shell_weight,R_1,R_2,R_3,R_4,R_5,R_6
mp-778088,Li32Mn13Cr3O48,20,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.06011712391,2.06056087718,2.14273519362,2.14368283821,2.1763467377,2.18432196673
mp-778088,Li32Mn13Cr3O48,21,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.07550416262,2.07704148526,2.09826586471,2.10241928661,2.10276178132,2.11483776842
mp-778088,Li32Mn13Cr3O48,22,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.04811303533,2.05583471853,2.12619630304,2.1512197556,2.19362150283,2.20047788593
mp-778088,Li32Mn13Cr3O48,23,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.0312625361,2.03612138073,2.16843649512,2.17209374164,2.17332845166,2.18158590171
mp-778088,Li32Mn13Cr3O48,24,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.08126950981,2.08319060368,2.08351647194,2.0861915418,2.10102502327,2.10332887375
mp-778088,Li32Mn13Cr3O48,25,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.05670725714,2.06312729694,2.1438149588,2.14577688367,2.16028365936,2.19277926023
mp-778088,Li32Mn13Cr3O48,26,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.05581906047,2.05836562053,2.13931363107,2.14424640433,2.18993290624,2.19622311387
mp-778088,Li32Mn13Cr3O48,27,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.05824636843,2.06184824606,2.11820066306,2.14350232905,2.19410828007,2.19938562954
mp-778088,Li32Mn13Cr3O48,28,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.07905593427,2.07912221995,2.0850744878,2.09352190196,2.09667158366,2.10101243551
mp-778088,Li32Mn13Cr3O48,29,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.03049421699,2.03541756568,2.1716982353,2.173754573,2.17517034239,2.17659155346
mp-778088,Li32Mn13Cr3O48,30,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.04908539034,2.06320689887,2.1413619604,2.14594733603,2.19148604056,2.19555498242
mp-778088,Li32Mn13Cr3O48,31,Li,O,6,1,2.11274644312,0.00346850243043,32,0.03125,2.02378906022,2.02688615404,2.1691661422,2.1732425241,2.17954875961,2.18305014639
mp-778090,Li32Mn11Cr5O48,0,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05455659053,2.05523971973,2.13179972565,2.14409201023,2.15034515426,2.20988638276
mp-778090,Li32Mn11Cr5O48,1,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03453926922,2.03534778458,2.1619028917,2.17750420128,2.18289298835,2.19010702395
mp-778090,Li32Mn11Cr5O48,2,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.07329935983,2.07513252767,2.10202794186,2.1050717099,2.10687208453,2.11923384488
mp-778090,Li32Mn11Cr5O48,3,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02876123686,2.03483146134,2.16973576009,2.17611417626,2.17624768014,2.18370751387
mp-778090,Li32Mn11Cr5O48,4,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08030233016,2.08360588284,2.09473618207,2.09541028581,2.10321830199,2.1320361981
mp-778090,Li32Mn11Cr5O48,5,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03486740651,2.03721932629,2.16767311223,2.17170586113,2.1792532322,2.1832971849
mp-778090,Li32Mn11Cr5O48,6,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0837635935,2.08394788079,2.08462491514,2.08842255129,2.10618988974,2.10713498612
mp-778090,Li32Mn11Cr5O48,7,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05382913255,2.05986133321,2.12529910948,2.15253344676,2.19214480693,2.21149719026
mp-778090,Li32Mn11Cr5O48,8,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02167843303,2.03520459198,2.1503811883,2.17827247948,2.18635008687,2.18709916522
mp-778090,Li32Mn11Cr5O48,9,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05382913255,2.05986133321,2.12529910948,2.15253344676,2.19214480693,2.21149719026
mp-778090,Li32Mn11Cr5O48,10,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04580955392,2.05583884341,2.13994069841,2.14297908318,2.17311968844,2.20242865619
mp-778090,Li32Mn11Cr5O48,11,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08503399374,2.08503399374,2.08556924086,2.08556924086,2.10567513736,2.10567513736
mp-778090,Li32Mn11Cr5O48,12,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02167843303,2.03520459198,2.1503811883,2.17827247948,2.18635008687,2.18709916522
mp-778090,Li32Mn11Cr5O48,13,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05057714471,2.05730697069,2.13897488195,2.14366095625,2.17894481068,2.215151916
mp-778090,Li32Mn11Cr5O48,14,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.06201104234,2.06329624365,2.11035212546,2.13058305499,2.19754860815,2.20421995242
mp-778090,Li32Mn11Cr5O48,15,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0515102171,2.05713349253,2.13358899494,2.14089644068,2.18904150132,2.20623599254
mp-778090,Li32Mn11Cr5O48,16,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0515102171,2.05713349253,2.13358899494,2.14089644068,2.18904150132,2.20623599254
mp-778090,Li32Mn11Cr5O48,17,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.06201104234,2.06329624365,2.11035212546,2.13058305499,2.19754860815,2.20421995242
mp-778090,Li32Mn11Cr5O48,18,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05057714471,2.05730697069,2.13897488195,2.14366095625,2.17894481068,2.215151916
mp-778090,Li32Mn11Cr5O48,19,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05455659053,2.05523971973,2.13179972565,2.14409201023,2.15034515426,2.20988638276
mp-778090,Li32Mn11Cr5O48,20,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05636525541,2.05710314922,2.11881827826,2.13678322489,2.18624754108,2.21069217337
mp-778090,Li32Mn11Cr5O48,21,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0837635935,2.08394788079,2.08462491514,2.08842255129,2.10618988974,2.10713498612
mp-778090,Li32Mn11Cr5O48,22,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04442338103,2.06209543578,2.13583271872,2.14537550233,2.16431016427,2.18768154372
mp-778090,Li32Mn11Cr5O48,23,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04442338103,2.06209543578,2.13583271872,2.14537550233,2.16431016427,2.18768154372
mp-778090,Li32Mn11Cr5O48,24,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03486740651,2.03721932629,2.16767311223,2.17170586113,2.1792532322,2.1832971849
mp-778090,Li32Mn11Cr5O48,25,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05636525541,2.05710314922,2.11881827826,2.13678322489,2.18624754108,2.21069217337
mp-778090,Li32Mn11Cr5O48,26,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08030233016,2.08360588284,2.09473618207,2.09541028581,2.10321830199,2.1320361981
mp-778090,Li32Mn11Cr5O48,27,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02876123686,2.03483146134,2.16973576009,2.17611417626,2.17624768014,2.18370751387
mp-778090,Li32Mn11Cr5O48,28,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.07329935983,2.07513252767,2.10202794186,2.1050717099,2.10687208453,2.11923384488
mp-778090,Li32Mn11Cr5O48,29,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03453926922,2.03534778458,2.1619028917,2.17750420128,2.18289298835,2.19010702395
mp-778090,Li32Mn11Cr5O48,30,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.09054784878,2.09054784878,2.09155639872,2.09155639872,2.10524341877,2.10524341877
mp-778090,Li32Mn11Cr5O48,31,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04580955392,2.05583884341,2.13994069841,2.14297908318,2.17311968844,2.20242865619
mp-778090,Li32Mn11Cr5O48,32,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05455659053,2.05523971973,2.13179972565,2.14409201023,2.15034515426,2.20988638276
mp-778090,Li32Mn11Cr5O48,33,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03453926922,2.03534778458,2.1619028917,2.17750420128,2.18289298835,2.19010702395
mp-778090,Li32Mn11Cr5O48,34,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.07329935983,2.07513252767,2.10202794186,2.1050717099,2.10687208453,2.11923384488
mp-778090,Li32Mn11Cr5O48,35,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02876123686,2.03483146134,2.16973576009,2.17611417626,2.17624768014,2.18370751387
mp-778090,Li32Mn11Cr5O48,36,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08030233016,2.08360588284,2.09473618207,2.09541028581,2.10321830199,2.1320361981
mp-778090,Li32Mn11Cr5O48,37,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03486740651,2.03721932629,2.16767311223,2.17170586113,2.1792532322,2.1832971849
mp-778090,Li32Mn11Cr5O48,38,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0837635935,2.08394788079,2.08462491514,2.08842255129,2.10618988974,2.10713498612
mp-778090,Li32Mn11Cr5O48,39,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05382913255,2.05986133321,2.12529910948,2.15253344676,2.19214480693,2.21149719026
mp-778090,Li32Mn11Cr5O48,40,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02167843303,2.03520459198,2.1503811883,2.17827247948,2.18635008687,2.18709916522
mp-778090,Li32Mn11Cr5O48,41,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05382913255,2.05986133321,2.12529910948,2.15253344676,2.19214480693,2.21149719026
mp-778090,Li32Mn11Cr5O48,42,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04580955392,2.05583884341,2.13994069841,2.14297908318,2.17311968844,2.20242865619
mp-778090,Li32Mn11Cr5O48,43,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08503399374,2.08503399374,2.08556924086,2.08556924086,2.10567513736,2.10567513736
mp-778090,Li32Mn11Cr5O48,44,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02167843303,2.03520459198,2.1503811883,2.17827247948,2.18635008687,2.18709916522
mp-778090,Li32Mn11Cr5O48,45,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05057714471,2.05730697069,2.13897488195,2.14366095625,2.17894481068,2.215151916
mp-778090,Li32Mn11Cr5O48,46,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.06201104234,2.06329624365,2.11035212546,2.13058305499,2.19754860815,2.20421995242
mp-778090,Li32Mn11Cr5O48,47,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0515102171,2.05713349253,2.13358899494,2.14089644068,2.18904150132,2.20623599254
mp-778090,Li32Mn11Cr5O48,48,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0515102171,2.05713349253,2.13358899494,2.14089644068,2.18904150132,2.20623599254
mp-778090,Li32Mn11Cr5O48,49,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.06201104234,2.06329624365,2.11035212546,2.13058305499,2.19754860815,2.20421995242
mp-778090,Li32Mn11Cr5O48,50,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05057714471,2.05730697069,2.13897488195,2.14366095625,2.17894481068,2.215151916
mp-778090,Li32Mn11Cr5O48,51,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05455659053,2.05523971973,2.13179972565,2.14409201023,2.15034515426,2.20988638276
mp-778090,Li32Mn11Cr5O48,52,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05636525541,2.05710314922,2.11881827826,2.13678322489,2.18624754108,2.21069217337
mp-778090,Li32Mn11Cr5O48,53,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.0837635935,2.08394788079,2.08462491514,2.08842255129,2.10618988974,2.10713498612
mp-778090,Li32Mn11Cr5O48,54,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04442338103,2.06209543578,2.13583271872,2.14537550233,2.16431016427,2.18768154372
mp-778090,Li32Mn11Cr5O48,55,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04442338103,2.06209543578,2.13583271872,2.14537550233,2.16431016427,2.18768154372
mp-778090,Li32Mn11Cr5O48,56,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03486740651,2.03721932629,2.16767311223,2.17170586113,2.1792532322,2.1832971849
mp-778090,Li32Mn11Cr5O48,57,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.05636525541,2.05710314922,2.11881827826,2.13678322489,2.18624754108,2.21069217337
mp-778090,Li32Mn11Cr5O48,58,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.08030233016,2.08360588284,2.09473618207,2.09541028581,2.10321830199,2.1320361981
mp-778090,Li32Mn11Cr5O48,59,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.02876123686,2.03483146134,2.16973576009,2.17611417626,2.17624768014,2.18370751387
mp-778090,Li32Mn11Cr5O48,60,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.07329935983,2.07513252767,2.10202794186,2.1050717099,2.10687208453,2.11923384488
mp-778090,Li32Mn11Cr5O48,61,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.03453926922,2.03534778458,2.1619028917,2.17750420128,2.18289298835,2.19010702395
mp-778090,Li32Mn11Cr5O48,62,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.09054784878,2.09054784878,2.09155639872,2.09155639872,2.10524341877,2.10524341877
mp-778090,Li32Mn11Cr5O48,63,Li,O,6,1,2.11390537931,0.00313858295766,64,0.015625,2.04580955392,2.05583884341,2.13994069841,2.14297908318,2.17311968844,2.20242865619
mp-778110,Li32Mn13Cr3O48,0,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.06015739978,2.06017374056,2.1394201452,2.14389107005,2.18305090943,2.19308288463
mp-778110,Li32Mn13Cr3O48,1,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.07748789653,2.08103180826,2.08401912096,2.09135983171,2.09580135117,2.10195490252
mp-778110,Li32Mn13Cr3O48,2,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.0301082276,2.03892451347,2.17150479361,2.17203976695,2.17913546893,2.18309162671
mp-778110,Li32Mn13Cr3O48,3,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05444985094,2.05449865085,2.14048766261,2.14238199188,2.17095730932,2.22443345717
mp-778110,Li32Mn13Cr3O48,4,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05190717161,2.06563656474,2.14275156044,2.14535108063,2.18155859093,2.18656396646
mp-778110,Li32Mn13Cr3O48,5,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.0445989522,2.07732441982,2.13374754604,2.16602574228,2.17692388493,2.20314928137
mp-778110,Li32Mn13Cr3O48,6,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.0749966723,2.07916395177,2.08228394116,2.08294861673,2.0960826703,2.12105705912
mp-778110,Li32Mn13Cr3O48,7,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.02052025868,2.03966008823,2.13766489602,2.15134566878,2.18311606511,2.1985256676
mp-778110,Li32Mn13Cr3O48,8,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05540721722,2.05997178514,2.13133946035,2.13955306344,2.1873615201,2.21060762134
mp-778110,Li32Mn13Cr3O48,9,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.08068909805,2.08245944144,2.08257294763,2.08544172466,2.09965297565,2.10067581481
mp-778110,Li32Mn13Cr3O48,10,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05350884505,2.06343710905,2.12369442667,2.15492943683,2.19208006964,2.1929457489
mp-778110,Li32Mn13Cr3O48,11,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05995609316,2.06093182241,2.12944983485,2.14508043501,2.16895174377,2.20929574807
mp-778110,Li32Mn13Cr3O48,12,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.07945573019,2.08825689157,2.08985774241,2.1001767484,2.10266070695,2.10266397833
mp-778110,Li32Mn13Cr3O48,13,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.03706955691,2.03709429838,2.11295781074,2.17989320123,2.18064883918,2.19076342058
mp-778110,Li32Mn13Cr3O48,14,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.04771927375,2.05871356382,2.14478838974,2.14964840828,2.18783976295,2.20444695472
mp-778110,Li32Mn13Cr3O48,15,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.06391830937,2.07075621423,2.10482599792,2.12397967069,2.14377403298,2.22278441387
mp-778110,Li32Mn13Cr3O48,16,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.06417422756,2.08320805624,2.08596714529,2.08734475815,2.12627161174,2.13149029535
mp-778110,Li32Mn13Cr3O48,17,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.03120952447,2.03799264366,2.16174393971,2.1763322491,2.17783758211,2.20843223253
mp-778110,Li32Mn13Cr3O48,18,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.02723058477,2.02852609859,2.17327426222,2.17537552078,2.18206520884,2.18551177449
mp-778110,Li32Mn13Cr3O48,19,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05197204079,2.06799540938,2.12432759707,2.13760536872,2.20025153019,2.21861843673
mp-778110,Li32Mn13Cr3O48,20,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05797698997,2.06190560611,2.14130475342,2.15423727049,2.17791831077,2.1955150368
mp-778110,Li32Mn13Cr3O48,21,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.07150681368,2.07153759806,2.09929075397,2.1006564314,2.10408542383,2.12885140253
mp-778110,Li32Mn13Cr3O48,22,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.04879397486,2.05265794305,2.13422105851,2.14749765251,2.19776726809,2.201547562
mp-778110,Li32Mn13Cr3O48,23,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.01788377861,2.04511253494,2.15022714711,2.1649158007,2.19197575808,2.19917869251
mp-778110,Li32Mn13Cr3O48,24,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.08244173803,2.08287331251,2.08299441431,2.08648239549,2.09911446176,2.1020883902
mp-778110,Li32Mn13Cr3O48,25,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.04952759854,2.06559869995,2.08431728656,2.16380633328,2.18863959453,2.18984614346
mp-778110,Li32Mn13Cr3O48,26,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.0492687261,2.05103551971,2.14705385467,2.16158338414,2.18248247523,2.19730409037
mp-778110,Li32Mn13Cr3O48,27,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.05757836245,2.06678039872,2.13896904253,2.13917341621,2.14802699978,2.20840408118
mp-778110,Li32Mn13Cr3O48,28,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.06246534927,2.07732080548,2.08128495258,2.0854250961,2.11470837333,2.12314763893
mp-778110,Li32Mn13Cr3O48,29,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.02149672803,2.02910543674,2.17316357804,2.17900012278,2.18294276173,2.18663571653
mp-778110,Li32Mn13Cr3O48,30,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.04676544551,2.06181983024,2.12988445612,2.13903376868,2.18577019224,2.19695340796
mp-778110,Li32Mn13Cr3O48,31,Li,O,6,1,2.09200703137,0.0152060800522,32,0.03125,2.0275897478,2.0303481353,2.16975809418,2.17222876203,2.17263893155,2.19466294687
mp-778189,Li32Mn13Cr3O48,0,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05937188897,2.06279854241,2.14144900615,2.14509525316,2.18765726918,2.19765901801
mp-778189,Li32Mn13Cr3O48,1,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06500796649,2.08204160729,2.08324442471,2.08567961076,2.11426089915,2.13014699876
mp-778189,Li32Mn13Cr3O48,2,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02588583277,2.03655716492,2.17275743621,2.17648577576,2.17853924194,2.18944378636
mp-778189,Li32Mn13Cr3O48,3,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05749336094,2.06061562031,2.13770829902,2.14577889903,2.18067744613,2.20508620235
mp-778189,Li32Mn13Cr3O48,4,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05108997921,2.06216826084,2.12398248357,2.14259878671,2.18844011081,2.2061823772
mp-778189,Li32Mn13Cr3O48,5,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05174597298,2.05814463607,2.1510712773,2.16310422325,2.18661022043,2.19194813066
mp-778189,Li32Mn13Cr3O48,6,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.07211703483,2.08360427592,2.08399026608,2.09153621136,2.10400622393,2.11060839907
mp-778189,Li32Mn13Cr3O48,7,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02905380538,2.03207736373,2.17268048493,2.18017387087,2.18318914534,2.18908352849
mp-778189,Li32Mn13Cr3O48,8,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05446785792,2.06473491792,2.14585102258,2.14740817121,2.14840608805,2.22599959758
mp-778189,Li32Mn13Cr3O48,9,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.08312310975,2.08610345953,2.08788597282,2.0919921368,2.10578483404,2.1061904879
mp-778189,Li32Mn13Cr3O48,10,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06238428748,2.06534298386,2.13940395319,2.14382697078,2.18275584211,2.20208745776
mp-778189,Li32Mn13Cr3O48,11,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05792429799,2.06602752919,2.13624702115,2.14691653155,2.19822857392,2.20808318714
mp-778189,Li32Mn13Cr3O48,12,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.07485794675,2.07669840169,2.10099518151,2.11471872024,2.11569074389,2.1317738819
mp-778189,Li32Mn13Cr3O48,13,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.03696988396,2.03793240806,2.17071667947,2.18149125715,2.18251081923,2.18448607861
mp-778189,Li32Mn13Cr3O48,14,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06300196519,2.06683737724,2.10617726992,2.12905309937,2.18569388958,2.21906559845
mp-778189,Li32Mn13Cr3O48,15,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06631894946,2.06883407017,2.12308849387,2.12874667048,2.17047849783,2.23672100823
mp-778189,Li32Mn13Cr3O48,16,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.08545891699,2.08709904155,2.09869488305,2.10252489662,2.10258339291,2.10848270642
mp-778189,Li32Mn13Cr3O48,17,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02225447173,2.03866973793,2.17649174319,2.17776385086,2.18417926841,2.19906749219
mp-778189,Li32Mn13Cr3O48,18,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.03588852466,2.03614910919,2.175839207,2.17595848273,2.17893704926,2.17981351563
mp-778189,Li32Mn13Cr3O48,19,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06473038702,2.0672378746,2.13843298227,2.1519324337,2.15953562083,2.1845039727
mp-778189,Li32Mn13Cr3O48,20,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.06119642062,2.06590245899,2.13998995342,2.14577210316,2.16543690026,2.20247523924
mp-778189,Li32Mn13Cr3O48,21,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.07870554392,2.08051287819,2.10172101188,2.10243283384,2.10607801157,2.11135189242
mp-778189,Li32Mn13Cr3O48,22,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05807135052,2.06026372886,2.14567106484,2.14786114956,2.17414021573,2.23762244456
mp-778189,Li32Mn13Cr3O48,23,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02659202015,2.0376131004,2.13660774037,2.16826828442,2.19173164099,2.1943677077
mp-778189,Li32Mn13Cr3O48,24,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.08421106291,2.08776847415,2.08954933273,2.09062199336,2.10458257073,2.10688556841
mp-778189,Li32Mn13Cr3O48,25,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05408434687,2.06288843517,2.14548191995,2.15687523053,2.19101024482,2.19985073404
mp-778189,Li32Mn13Cr3O48,26,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.0522784235,2.06393663225,2.14604989753,2.14970974464,2.18804561972,2.20457907192
mp-778189,Li32Mn13Cr3O48,27,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.04635225369,2.06463281901,2.13848886803,2.15202265138,2.1980837354,2.19889474905
mp-778189,Li32Mn13Cr3O48,28,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.07665955023,2.08057798275,2.0856828208,2.09152780694,2.09850256506,2.12873203013
mp-778189,Li32Mn13Cr3O48,29,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02965706209,2.03474477601,2.167375665,2.17591169985,2.17595354748,2.19621245702
mp-778189,Li32Mn13Cr3O48,30,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.05759223627,2.06316544849,2.14090649092,2.14481752541,2.18304625789,2.20282215669
mp-778189,Li32Mn13Cr3O48,31,Li,O,6,1,2.11841378126,0.00223296233805,32,0.03125,2.02886610483,2.03871148179,2.17507767531,2.17715190801,2.18441439973,2.18775091366
mp-778376,Li32Mn5Cr11O48,0,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.06423518478,2.07736318827,2.12176727832,2.12806528525,2.19847620207,2.22180719893
mp-778376,Li32Mn5Cr11O48,1,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.04056861067,2.04341001612,2.13513421525,2.17796774659,2.18108504867,2.18949001754
mp-778376,Li32Mn5Cr11O48,2,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.08356254504,2.08356254504,2.09001803605,2.09001803605,2.11446030195,2.11446030195
mp-778376,Li32Mn5Cr11O48,3,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.04056861067,2.04341001612,2.13513421525,2.17796774659,2.18108504867,2.18949001754
mp-778376,Li32Mn5Cr11O48,4,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.07132856583,2.07705106942,2.10555173932,2.10979955107,2.13026387762,2.13523439561
mp-778376,Li32Mn5Cr11O48,5,Li,O,6,1,2.13303823863,-0.0039909566538,64,0.015625,2.03941377281,2.04488049158,2.18085925298,2.19634820076,2.20123224054,2.20267876844
